text,label
Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola,benign
"And very importantly, all we discuss is between u and i only.",benign
K..k:)how about your training process?,benign
Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,benign
In da car park ,benign
I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,benign
So i asked how's anthony. Dad. And your bf,benign
"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",benign
What Today-sunday..sunday is holiday..so no work..,benign
Am going to take bath ill place the key in window:-),benign
LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,fraud
"Dear, take care. I am just reaching home.love u a lot.",benign
staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,benign
Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,benign
Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,benign
We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,benign
"Yo, you at jp and hungry like a mofo?",benign
This is all just creepy and crazy to me.,benign
Ok... I din get ur msg...,benign
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,benign
Pathaya enketa maraikara pa',benign
Even if he my friend he is a priest call him now,benign
"U so lousy, run already come back then half dead... Hee...",benign
That's y i said it's bad dat all e gals know u... Wat u doing now?,benign
Or remind me in a few hrs.,benign
"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",benign
Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,benign
Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,benign
Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,benign
Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,fraud
Short But Cute : \ Be a good person ,benign
Just haven't decided where yet eh ?,benign
"Wat time liao, where still got.",benign
Yes watching footie but worried we're going to blow it - Phil Neville?,benign
I wait 4 Ì_ inside da car park...,benign
Uncle Abbey! Happy New Year. Abiola,benign
Now am free call me pa.,benign
R u saying i should re order the slippers cos i had to pay for returning it.,benign
Stop knowing me so well!,benign
Good evening! this is roger. How are you?,benign
Small problem in auction:)punj now asking tiwary,benign
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,fraud
He telling not to tell any one. If so treat for me hi hi hi,benign
My uncles in Atlanta. Wish you guys a great semester.,benign
1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,fraud
U coming 2 pick me?,benign
Thats cool. i liked your photos. You are very sexy!,benign
would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,benign
"Haha better late than ever, any way I could swing by?",benign
Ok. But i finish at 6.,benign
"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",fraud
I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,benign
So no messages. Had food?,benign
Ok going to sleep. Hope i can meet her.,benign
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,benign
Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,benign
You're right I have now that I think about it,benign
Wat r u doing now?,benign
Is ur lecture over?,benign
sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,fraud
Customer place i will call you,benign
Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,benign
Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),benign
"Haha I heard that, text me when you're around",benign
I.ll get there tomorrow and send it to you,benign
\SHIT BABE.. THASA BIT MESSED UP.YEH,benign
Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,benign
"\CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDåÕS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.\""""",benign
"Sorry,  in meeting I'll call you later",benign
Yo! Howz u? girls never rang after india. L,benign
Yeah but which is worse for i,benign
Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,fraud
I tagged MY friends that you seemed to count as YOUR friends.,benign
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,fraud
Ok...,benign
Long time. You remember me today.,benign
Havent shopping now lor i juz arrive only,benign
Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,benign
Are you up for the challenge? I know i am :),benign
How much did ur hdd casing cost.,benign
Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,benign
I can't describe how lucky you are that I'm actually awake by noon,benign
This is the 2nd time we have tried to contact u. U have won the å£1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,fraud
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",benign
Cheers for the card ... Is it that time of year already?,benign
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",fraud
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",benign
Ugh hopefully the asus ppl dont randomly do a reformat.,benign
"Haven't seen my facebook, huh? Lol!",benign
"Mah b, I'll pick it up tomorrow",benign
Still otside le..u come 2morrow maga..,benign
Do u still have plumbers tape and a wrench we could borrow?,benign
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",fraud
It vl bcum more difficult..,benign
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofå£2000 CASH 18+only. To opt out txt X to 07786200117,fraud
Havent still waitin as usual... ÌÏ come back sch oredi?,benign
In meeting da. I will call you,benign
K k :-):-) then watch some films.,benign
Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,benign
There the size of elephant tablets & u shove um up ur ass!!,benign
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",benign
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",benign
Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one Ì_ cut ur hair. ,benign
Good morning pookie pie! Lol hope I didn't wake u up,benign
MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,benign
Happy birthday to you....dear.with lots of love.rakhesh NRI,benign
Howz that persons story,benign
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",fraud
X2  &lt;#&gt; . Are you going to get that,benign
Hi neva worry bout da truth coz the truth will lead me 2 ur heart. ItåÕs the least a unique person like u deserve. Sleep tight or morning,benign
UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+å£1.50perWKsub,fraud
Is ur paper today in e morn or aft?,benign
I will lick up every drop :) are you ready to use your mouth as well?,benign
And you! Will expect you whenever you text! Hope all goes well tomo ,benign
Great. P diddy is my neighbor and comes for toothpaste every morning,benign
"I av a new number,  . Wil u only use this one,ta.",benign
So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,benign
7 lor... Change 2 suntec... Wat time u coming?,benign
No de.am seeing in online shop so that i asked.,benign
Just curious because my cuz asked what I was up to,benign
Nice.nice.how is it working?,benign
Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,benign
Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,benign
She's good. How are you. Where r u working now,benign
"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",benign
At home also.,benign
This phone has the weirdest auto correct.,benign
Oops my phone died and I didn't even know. Yeah I like it better.,benign
Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,benign
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",benign
"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",benign
We got a divorce. Lol. She.s here,benign
What's ur pin?,benign
"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",benign
